,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,age
4602,0,0,1,2,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,4439,0,0,0,4.0,11.0,2.0,35
4603,0,1,0,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,7364,1,0,0,2.0,36.0,2.0,38
4604,0,1,0,0,11.967187086434018,Commercial associate,Secondary / secondary special,Single / not married,With parents,596,0,0,0,1.0,11.0,2.0,22
4605,1,1,1,1,12.660331092405906,Working,Secondary / secondary special,Married,House / apartment,2851,0,1,0,3.0,38.0,2.0,48
4606,0,0,0,0,11.407576060361786,Working,Secondary / secondary special,Married,House / apartment,1214,0,0,0,2.0,18.0,2.0,30
4607,0,0,1,1,12.323860125621126,State servant,Secondary / secondary special,Single / not married,House / apartment,3993,0,0,0,2.0,24.0,1.0,43
4608,0,1,1,1,12.506180941677357,Working,Higher education,Separated,House / apartment,140,0,1,1,2.0,13.0,2.0,38
4609,1,1,1,0,12.419169901386761,Commercial associate,Secondary / secondary special,Married,House / apartment,567,1,0,0,2.0,34.0,2.0,49
4610,1,1,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,200,0,0,0,2.0,8.0,1.0,49
4611,0,0,1,0,12.660331092405906,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,0,2.0,38.0,2.0,55
4612,1,1,1,1,12.419169901386761,Working,Higher education,Married,House / apartment,232,0,0,0,3.0,12.0,1.0,25
4613,1,1,0,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,6610,0,0,0,2.0,56.0,2.0,54
4614,0,0,0,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,7371,1,0,0,2.0,51.0,2.0,44
4615,1,0,1,1,11.630717389475995,Working,Higher education,Married,House / apartment,5460,1,1,0,3.0,3.0,1.0,37
4616,1,1,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,3607,0,0,0,2.0,52.0,1.0,52
4617,0,0,0,0,11.813037464800539,Working,Secondary / secondary special,Single / not married,Rented apartment,1387,0,0,0,1.0,11.0,1.0,37
4618,1,1,1,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,4331,0,0,0,2.0,20.0,2.0,45
4619,0,0,0,0,11.813037464800539,State servant,Secondary / secondary special,Single / not married,House / apartment,1589,0,0,0,1.0,26.0,0.0,42
4620,1,1,1,1,12.660331092405906,Working,Secondary / secondary special,Civil marriage,House / apartment,978,1,0,0,3.0,38.0,2.0,34
4621,0,0,1,0,11.967187086434018,State servant,Higher education,Married,House / apartment,223,1,1,0,2.0,8.0,2.0,55
4622,1,1,0,3,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,3475,1,0,0,5.0,27.0,1.0,27
4623,0,1,0,0,12.419169901386761,Working,Secondary / secondary special,Married,House / apartment,747,0,0,0,2.0,36.0,1.0,59
4624,0,0,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,655,1,0,0,2.0,57.0,2.0,33
4625,1,1,1,0,12.100717685412471,State servant,Secondary / secondary special,Married,House / apartment,2620,0,0,0,2.0,30.0,2.0,26
4626,0,1,0,0,12.419169901386761,Commercial associate,Secondary / secondary special,Married,House / apartment,4490,0,0,0,2.0,57.0,2.0,43
4627,0,0,0,1,12.323860125621126,Commercial associate,Secondary / secondary special,Married,House / apartment,3392,1,1,1,3.0,15.0,2.0,28
4628,0,0,0,3,11.547336553476635,Working,Secondary / secondary special,Married,With parents,4491,0,0,0,5.0,7.0,2.0,37
4629,0,0,0,2,11.203011416743363,Working,Secondary / secondary special,Married,House / apartment,7068,0,0,0,4.0,50.0,2.0,39
4630,1,1,0,2,12.965711906537503,Commercial associate,Higher education,Married,House / apartment,6400,1,0,0,4.0,36.0,2.0,41
4631,0,0,1,1,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,3805,0,0,0,3.0,29.0,2.0,39
4632,0,0,1,0,12.323860125621126,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,1,0,2.0,28.0,2.0,59
4633,0,1,0,0,12.283038316285214,Working,Higher education,Civil marriage,House / apartment,857,1,0,0,2.0,19.0,2.0,33
4634,0,0,0,0,12.218500103788143,Commercial associate,Higher education,Married,House / apartment,3041,0,0,0,2.0,14.0,2.0,48
4635,0,1,0,0,12.283038316285214,Commercial associate,Secondary / secondary special,Married,House / apartment,4327,1,0,0,2.0,47.0,2.0,40
4636,0,1,1,0,12.323860125621126,Commercial associate,Higher education,Married,House / apartment,417,0,0,0,2.0,2.0,1.0,47
4637,0,0,1,0,11.813037464800539,State servant,Secondary / secondary special,Separated,House / apartment,5700,0,1,0,1.0,4.0,1.0,49
4638,0,0,1,0,11.302216779257382,Working,Secondary / secondary special,Separated,House / apartment,1677,1,1,0,1.0,38.0,1.0,41
4639,1,1,1,0,12.506180941677357,Working,Secondary / secondary special,Single / not married,House / apartment,1557,0,0,0,1.0,6.0,1.0,37
4640,1,0,1,0,11.813037464800539,Working,Secondary / secondary special,Single / not married,House / apartment,430,1,0,0,1.0,8.0,1.0,26
4641,1,0,1,0,11.502885230075814,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,0,2.0,50.0,2.0,61
4642,0,0,1,2,12.100717685412471,Working,Higher education,Married,House / apartment,4657,1,1,0,4.0,3.0,1.0,35
4643,0,1,1,1,12.506180941677357,Commercial associate,Secondary / secondary special,Married,House / apartment,1736,0,1,0,3.0,8.0,1.0,38
4644,0,0,1,0,11.630717389475995,State servant,Secondary / secondary special,Civil marriage,House / apartment,6033,0,1,0,2.0,42.0,1.0,50
4645,1,1,0,2,12.12541016250223,Working,Higher education,Married,House / apartment,926,1,0,0,4.0,30.0,2.0,34
4646,0,0,1,0,11.119897691565697,Working,Secondary / secondary special,Widow,House / apartment,5030,1,1,0,1.0,36.0,2.0,56
4647,0,0,1,2,11.967187086434018,Commercial associate,Higher education,Married,House / apartment,1216,0,0,0,4.0,2.0,1.0,33
4648,0,0,0,0,11.119897691565697,Commercial associate,Secondary / secondary special,Married,House / apartment,5522,0,0,0,2.0,29.0,2.0,46
4649,1,1,1,0,12.793862088206213,Working,Higher education,Married,House / apartment,3854,0,0,0,2.0,51.0,2.0,60
4650,1,0,1,0,12.419169901386761,Working,Incomplete higher,Married,House / apartment,413,0,0,0,2.0,18.0,2.0,25
4651,0,0,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,1447,0,1,0,2.0,9.0,1.0,30
4652,1,1,0,0,12.6459424009624,Working,Higher education,Single / not married,House / apartment,674,0,0,0,1.0,26.0,2.0,27
4653,1,1,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,8624,0,0,0,2.0,9.0,2.0,50
4654,1,1,0,0,12.506180941677357,Commercial associate,Secondary / secondary special,Married,House / apartment,2745,1,1,0,2.0,23.0,2.0,56
4655,0,0,1,1,11.813037464800539,Commercial associate,Secondary / secondary special,Separated,House / apartment,946,1,1,1,2.0,6.0,1.0,29
4656,1,1,0,0,12.793862088206213,State servant,Higher education,Married,House / apartment,1923,0,0,0,2.0,51.0,2.0,27
4657,0,0,1,0,12.323860125621126,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,193,0,0,0,2.0,20.0,2.0,39
4658,0,0,1,0,12.323860125621126,Commercial associate,Higher education,Married,House / apartment,1595,0,1,0,2.0,40.0,1.0,25
4659,0,0,0,2,11.87757552297847,Working,Secondary / secondary special,Married,House / apartment,5004,0,0,0,4.0,13.0,2.0,46
4660,0,1,0,0,10.714439990727769,Working,Secondary / secondary special,Single / not married,Rented apartment,977,1,0,0,1.0,28.0,0.0,24
4661,0,1,1,0,12.419169901386761,State servant,Higher education,Single / not married,House / apartment,4773,1,1,0,1.0,12.0,0.0,32
4662,1,1,1,1,12.100717685412471,Working,Higher education,Married,House / apartment,1800,0,0,0,3.0,39.0,2.0,38
4663,0,0,1,0,11.456365695436427,Working,Secondary / secondary special,Married,House / apartment,617,0,0,0,2.0,18.0,2.0,49
4664,1,1,0,2,11.995357787034976,Working,Secondary / secondary special,Married,House / apartment,1376,1,0,0,4.0,6.0,0.0,34
4665,0,0,1,0,11.995357787034976,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,14.0,2.0,62
4666,1,1,0,1,12.419169901386761,Working,Higher education,Married,House / apartment,194,1,0,1,3.0,29.0,2.0,25
4667,1,0,1,0,11.744045122410057,Commercial associate,Secondary / secondary special,Married,House / apartment,1051,0,0,0,2.0,26.0,1.0,43
4668,0,1,1,1,12.87774334868815,Commercial associate,Higher education,Married,House / apartment,472,0,1,0,3.0,29.0,1.0,47
4669,1,1,1,0,12.323860125621126,Working,Higher education,Married,Rented apartment,481,0,0,0,2.0,25.0,2.0,29
4670,0,0,0,0,11.938199736300925,Working,Secondary / secondary special,Married,House / apartment,900,1,0,0,2.0,4.0,1.0,42
4671,0,0,1,0,11.630717389475995,Working,Incomplete higher,Civil marriage,House / apartment,1751,0,0,0,2.0,55.0,2.0,25
4672,0,1,1,2,11.813037464800539,State servant,Secondary / secondary special,Married,House / apartment,6094,1,0,0,4.0,17.0,2.0,39
4673,0,0,1,0,11.302216779257382,Commercial associate,Higher education,Single / not married,House / apartment,292,1,0,0,1.0,50.0,1.0,26
4674,0,1,0,1,11.967187086434018,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2959,0,0,0,3.0,28.0,1.0,28
4675,1,1,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,1050,0,1,0,2.0,51.0,2.0,45
4676,0,1,0,0,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,8083,0,1,0,2.0,12.0,2.0,40
4677,1,1,0,1,12.38212878217386,Working,Higher education,Married,With parents,1965,1,1,0,3.0,39.0,2.0,31
4678,0,0,1,0,11.813037464800539,Commercial associate,Incomplete higher,Married,House / apartment,433,0,0,0,2.0,37.0,2.0,22
4679,0,0,0,1,11.967187086434018,Commercial associate,Higher education,Married,House / apartment,930,1,0,0,3.0,19.0,2.0,33
4680,0,1,1,2,12.100717685412471,Commercial associate,Higher education,Civil marriage,House / apartment,1169,0,0,1,4.0,7.0,1.0,31
4681,0,0,1,0,11.302216779257382,Commercial associate,Secondary / secondary special,Married,House / apartment,3258,1,1,0,2.0,48.0,2.0,47
4682,0,0,1,0,11.119897691565697,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,34.0,2.0,64
4683,0,1,1,1,11.744045122410057,Working,Higher education,Married,House / apartment,157,0,0,0,3.0,8.0,2.0,25
4684,1,0,1,0,12.323860125621126,Commercial associate,Higher education,Single / not married,House / apartment,2403,0,0,0,1.0,28.0,2.0,27
4685,1,0,1,0,11.407576060361786,Working,Secondary / secondary special,Civil marriage,House / apartment,1525,1,1,0,2.0,10.0,2.0,41
4686,1,1,0,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,3667,0,0,0,2.0,33.0,2.0,42
4687,0,1,1,0,12.100717685412471,Commercial associate,Higher education,Married,House / apartment,6565,0,0,0,2.0,27.0,0.0,55
4688,1,0,1,1,11.967187086434018,Working,Secondary / secondary special,Civil marriage,House / apartment,544,0,0,0,3.0,52.0,2.0,36
4689,0,0,1,1,12.506180941677357,Working,Secondary / secondary special,Married,House / apartment,2722,1,1,0,3.0,25.0,2.0,45
4690,0,0,1,1,12.729323752253295,Working,Academic degree,Single / not married,House / apartment,2769,0,0,0,2.0,19.0,2.0,34
4691,0,0,0,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,2047,0,1,0,2.0,27.0,2.0,27
4692,1,1,1,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,7103,1,1,0,2.0,22.0,2.0,60
4693,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,3056,0,1,0,2.0,26.0,2.0,66
4694,0,0,0,0,11.813037464800539,Working,Secondary / secondary special,Single / not married,House / apartment,6614,0,0,0,1.0,37.0,2.0,46
4695,1,0,1,0,12.506180941677357,Commercial associate,Incomplete higher,Single / not married,House / apartment,195,0,0,1,1.0,15.0,2.0,31
4696,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Separated,House / apartment,1315,0,0,0,1.0,29.0,2.0,40
4697,0,1,1,2,13.017005083966255,Working,Secondary / secondary special,Married,House / apartment,4693,0,0,0,4.0,41.0,2.0,40
4698,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,3183,0,1,0,2.0,39.0,2.0,42
4699,0,0,1,0,12.100717685412471,Working,Secondary / secondary special,Separated,House / apartment,5480,0,0,0,1.0,11.0,0.0,60
4700,0,1,1,0,12.218500103788143,Working,Higher education,Civil marriage,House / apartment,3472,1,1,0,2.0,29.0,1.0,43
4701,0,1,1,1,12.218500103788143,Commercial associate,Higher education,Married,House / apartment,1659,0,0,0,3.0,18.0,2.0,42
4702,1,0,0,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,1254,0,0,0,3.0,19.0,2.0,30
4703,0,0,0,0,12.218500103788143,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,1,0,1.0,33.0,1.0,61
4704,1,1,1,3,13.017005083966255,Working,Secondary / secondary special,Civil marriage,House / apartment,3078,0,0,1,5.0,22.0,2.0,47
4705,0,0,1,0,12.323860125621126,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,33.0,2.0,64
4706,0,0,1,1,12.323860125621126,Commercial associate,Higher education,Single / not married,House / apartment,3327,0,0,0,2.0,35.0,1.0,43
4707,1,1,1,0,12.506180941677357,Working,Lower secondary,Married,House / apartment,1527,0,0,0,2.0,39.0,2.0,41
4708,0,0,1,0,12.283038316285214,Working,Secondary / secondary special,Single / not married,House / apartment,3054,0,0,0,1.0,29.0,1.0,49
4709,0,0,0,1,11.967187086434018,Commercial associate,Incomplete higher,Married,With parents,2760,0,0,0,3.0,25.0,2.0,32
4710,1,1,0,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,1345,0,0,0,2.0,15.0,2.0,29
4711,0,1,0,0,11.967187086434018,State servant,Secondary / secondary special,Married,House / apartment,2927,0,1,0,2.0,7.0,2.0,46
4712,0,1,1,0,11.456365695436427,Working,Secondary / secondary special,Married,House / apartment,10364,0,0,0,2.0,32.0,2.0,49
4713,1,1,1,1,12.506180941677357,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,3.0,52.0,2.0,51
4714,0,0,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,171,0,0,0,2.0,42.0,0.0,43
4715,0,0,1,2,11.245059091624615,State servant,Higher education,Married,House / apartment,2143,0,0,0,4.0,25.0,2.0,39
4716,1,1,1,0,12.323860125621126,Working,Secondary / secondary special,Civil marriage,House / apartment,446,0,0,0,2.0,7.0,2.0,23
4717,0,1,0,0,11.119897691565697,Working,Secondary / secondary special,Married,House / apartment,1934,1,0,0,2.0,24.0,1.0,31
4718,0,0,1,0,11.744045122410057,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,17.0,2.0,59
4719,0,1,1,0,12.506180941677357,Working,Secondary / secondary special,Married,House / apartment,1652,0,0,0,2.0,22.0,0.0,35
4720,0,0,0,1,12.506180941677357,State servant,Secondary / secondary special,Married,House / apartment,2750,0,0,0,3.0,11.0,2.0,42
4721,1,0,0,0,11.119897691565697,State servant,Secondary / secondary special,Married,House / apartment,2818,0,0,0,2.0,9.0,2.0,31
4722,0,0,0,0,12.506180941677357,Working,Secondary / secondary special,Married,House / apartment,1719,1,1,0,2.0,27.0,2.0,48
4723,0,0,1,0,11.119897691565697,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,26.0,2.0,60
4724,0,1,1,0,11.407576060361786,Commercial associate,Secondary / secondary special,Married,House / apartment,2269,0,0,0,2.0,39.0,2.0,38
4725,0,0,1,2,12.100717685412471,Working,Higher education,Married,House / apartment,4657,1,1,0,4.0,14.0,1.0,35
4726,0,0,1,0,11.710968620561825,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,11.0,2.0,43
4727,1,1,1,0,12.323860125621126,Commercial associate,Incomplete higher,Single / not married,With parents,223,0,0,1,1.0,7.0,2.0,27
4728,0,1,0,0,12.660331092405906,Commercial associate,Higher education,Married,House / apartment,1678,0,1,0,2.0,20.0,1.0,53
4729,1,1,0,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,4054,0,0,0,2.0,34.0,2.0,45
4730,0,0,0,0,10.809748150372926,Pensioner,Higher education,Married,Municipal apartment,0,0,0,0,2.0,11.0,1.0,57
4731,1,1,0,0,12.323860125621126,Working,Higher education,Married,House / apartment,1843,1,1,0,2.0,7.0,2.0,53
4732,0,0,0,1,11.967187086434018,Commercial associate,Incomplete higher,Married,With parents,2760,0,0,0,3.0,49.0,2.0,32
4733,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Separated,House / apartment,1315,0,0,0,1.0,20.0,2.0,40
4734,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,1770,0,0,0,2.0,42.0,2.0,55
4735,0,0,0,0,11.245059091624615,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,23.0,1.0,56
4736,0,1,1,0,12.419169901386761,Working,Higher education,Married,House / apartment,2224,1,0,0,2.0,26.0,2.0,32
4737,1,1,0,0,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,400,0,0,0,2.0,52.0,2.0,55
4738,0,0,1,0,11.456365695436427,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,38.0,2.0,64
4739,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,5190,0,0,0,2.0,29.0,2.0,49
4740,1,0,1,1,11.813037464800539,Working,Secondary / secondary special,Married,Rented apartment,2742,1,1,0,3.0,23.0,2.0,28
4741,0,1,0,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,249,0,0,0,2.0,16.0,0.0,28
4742,0,1,0,0,12.323860125621126,Working,Higher education,Civil marriage,House / apartment,2433,0,0,0,2.0,25.0,2.0,39
4743,1,1,0,0,12.022756594390605,Working,Higher education,Married,With parents,1713,1,0,0,2.0,44.0,2.0,28
4744,0,0,1,0,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,565,0,0,0,2.0,20.0,1.0,61
4745,1,1,0,0,11.407576060361786,Working,Secondary / secondary special,Single / not married,House / apartment,103,0,0,0,1.0,53.0,0.0,53
4746,0,0,0,0,11.630717389475995,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,23.0,2.0,58
4747,0,0,1,1,11.630717389475995,Working,Higher education,Married,House / apartment,1486,0,1,0,3.0,12.0,0.0,24
4748,0,0,1,0,12.218500103788143,Commercial associate,Higher education,Single / not married,House / apartment,321,0,0,1,1.0,25.0,2.0,26
4749,0,0,0,0,10.896757843893464,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,1.0,12.0,1.0,55
